movie,rating,votes
American Guinea Pig: The Song of Solomon,7.3,2199.0
The Haunted House of Horror,4.9,299.0
Raging Grace,8.0,903.0
Tonight She Comes,8.5,89.0
Vampire,7.0,4801.0
Don't Move,7.4,114.0
Keep Watching,7.9,179.0
New Life,8.1,389.0
Night Tide,6.2,1419.0
Fender Bender,5.6,252.0
Crackcoon,5.7,133.0
Always Shine,6.6,222.0
The Resurrected,6.7,107.0
KimyÃ´ na sÃ¢kasu,7.4,2179.0
Pee Mak Phrakanong,6.9,341.0
Hollywood Chainsaw Hookers,4.6,9.0
The Kill Count,6.5,4801.0
When the Screaming Starts,6.7,58.0
Cthulhu,7.1,120.0
Paura nel buio,7.6,311.0
The Backrooms (Found Footage),6.9,1172.0
Karusell,6.6,474.0
Bhuvana Vijayam,7.9,87.0
Altered,6.8,2609.0
You Better Watch Out,5.8,26.0
Candy Corn,7.4,1366.0
M.O.M.: Mothers of Monsters,5.8,400.0
Rattlers,7.5,4114.0
Il mulino delle donne di pietra,6.7,2084.0
Feed Me,6.5,4801.0
Dam,6.4,2641.0
Neighbors 3: Zombies Rising,6.7,411.0
Man's Best Friend,7.3,542.0
La corta notte delle bambole di vetro,6.5,4801.0
Nekeddo burÃ¢ddo: Megyaku,5.5,4801.0
Where the Devil Roams,8.1,598.0
Demonia,7.1,690.0
Toolbox Murders,6.9,496.0
Family Blood,6.8,1066.0
La ragazza che sapeva troppo,7.3,274.0
Tarantulas: The Deadly Cargo,2.4,835.0
Ghost in a Teeny Bikini,6.5,4801.0
La sindrome di Stendhal,6.1,723.0
Kolobos,6.6,37.0
Last Night in Soho: Deleted Scenes,4.3,301.0
Day the World Ended,5.8,561.0
Kabir Azabi,4.9,219.0
Contamination .7,6.6,4801.0
The Last House on Dead End Street,9.8,888.0
Tiger Stripes,8.3,150.0
Fan xiao,6.9,448.0
Half Sisters,6.0,153.0
Jackals,6.3,65.0
Corporate Animals,4.4,518.0
Paranoiac,6.6,321.0
The Velvet Vampire,7.4,89.0
"Mother, May I Sleep with Danger?",5.5,34.0
Il boia scarlatto,5.4,190.0
Dead Birds,7.6,422.0
Good Boy,8.7,1598.0
Infini,4.9,30.0
Andra sidan,6.6,1324.0
Invitation to Hell,7.1,434.0
Night of Something Strange,7.9,134.0
Sora no daikaijÃ» Radon,8.2,278.0
Crazyhead,6.4,583.0
Satanic,6.1,207.0
Dans ma peau,6.5,4801.0
Dark/Web,7.2,740.0
The Telling,7.6,338.0
Slashlorette Party,6.4,810.0
Queen of Spades,6.5,4801.0
WolfCop,7.0,4801.0
Amityville Karen,7.4,96.0
The Sorcerers,8.2,38262.0
Panic Button,7.0,3759.0
Serpent's Lair,3.9,521.0
Eye of the Devil,7.2,249.0
The Witch Who Came from the Sea,6.6,1386.0
Aku no kyÃ´ten,7.7,29.0
13B: Fear Has a New Address,5.3,416.0
Keullojet,4.1,2311.0
Little Deaths,6.5,4801.0
The Night,6.5,4801.0
Homebound,8.8,236.0
Wendigo,6.5,4801.0
Enclosure,5.2,1533.0
Howling III,6.2,138.0
Blood Moon,7.4,8341.0
Faceless,8.6,14.0
The Monolith Monsters,4.9,319.0
Death Screams,5.6,157.0
Fear No Evil,8.3,382.0
Il sesso della strega,7.5,115.0
Black Rainbow,7.7,2019.0
Mark of the Vampire,7.1,215.0
Drive Thru,5.2,812.0
Cult,5.7,32.0
The Kiss of the Vampire,6.5,4801.0
Mimic 2,6.6,4801.0
Night Night,7.0,262.0
Goedam,5.8,133.0
Where the Devil Hides,6.4,565.0
Cherrypicker,6.3,1047.0
There Is No Sanctuary,7.1,50.0
"Mary, Mary, Bloody Mary",7.1,118.0
C.H.U.D. II: Bud the Chud,3.8,154.0
Posetitel muzeya,6.2,75.0
The Profane Exhibit,6.8,684.0
Historia de lo Oculto,6.8,150.0
El pÃ¡ramo,8.7,14.0
The Amityville Murders,7.6,358.0
Alison's Birthday,6.5,4801.0
Yabu no naka no kuroneko,7.3,674.0
Mourning Rock,6.1,19.0
They Bite,6.4,253.0
Critters 4,6.6,488.0
Rokugatsu no hebi,6.5,4801.0
The Borrower,7.0,394.0
The Demented,7.0,549.0
It Follows 2 Slowly,6.9,1570.0
Hell Trip,6.7,204.0
The Mount 2,6.3,459.0
The Djinn,6.0,115.0
Seed,7.3,43.0
Bloody Summer Camp,7.1,469.0
Pervert!,6.9,281.0
Penance,6.5,392.0
The Last Broadcast,8.2,59.0
Folklore,2.1,510.0
Piranha Women,7.1,458.0
Dark Tower,7.9,35.0
Slaughterhouse,7.0,125.0
Let Us In,7.0,103.0
Wrong Side of the Tracks,6.5,4801.0
Stormswept,7.8,1563.0
Gatlopp,6.2,1412.0
Tales That Witness Madness,7.6,911.0
Furie,5.6,523.0
Killer Fish,6.6,4801.0
Double Blind,9.3,26.0
Treehouse,6.3,205.0
8 Days to Hell,7.9,38.0
"Nachts, wenn Dracula erwacht",7.2,6963.0
Founders Day,6.5,4801.0
Ringu 2,6.2,2435.0
La fille de Dracula,6.4,1040.0
Beware! The Blob,6.5,4801.0
Beneath Us,6.8,609.0
Sheitan,6.5,4801.0
Death Rider in the House of Vampires,7.7,722.0
Too Many Cooks,6.1,2023.0
The Cabin,6.2,1619.0
Uncaged,7.0,648.0
Ilsa the Tigress of Siberia,6.3,296.0
Slaxx,8.3,29.0
The Living and the Dead,7.9,140.0
The Gateway Meat,4.3,4424.0
Virgin Cheerleaders in Chains,6.4,268.0
Cannibal Cabin,7.5,2395.0
Embryo,6.5,532.0
Devil Girl from Mars,6.5,4801.0
Bram Stoker's Van Helsing,6.5,4801.0
The Carmilla Movie,6.9,4801.0
L'ultimo treno della notte,5.7,307.0
Peter Pan's Neverland Nightmare,6.3,4801.0
Crawlers,7.2,4107.0
Site 13,8.1,4579.0
Trim Season,8.3,8.0
Proxy,8.8,677.0
The Second Arrival,5.9,518.0
Eugene the Marine,6.8,1583.0
Al morir la matinÃ©e,6.8,494.0
The Night Walker,6.8,3159.0
Dreamkatcher,8.3,252.0
The Field Guide to Evil,8.4,65.0
Across the Hall,6.9,259.0
Primo amore,7.0,42.0
She Freak,6.7,133.0
Gehenna: Where Death Lives,4.9,336.0
The Hug,6.5,4801.0
Zonbi asu,3.1,883.0
I Married a Monster from Outer Space,3.2,1622.0
Browse,5.8,888.0
Ritual,8.9,753.0
Return of the Living Dead: Rave to the Grave,8.7,86.0
The Assent,6.7,24.0
Killer Movie: Director's Cut,6.2,355.0
La casa 3,5.6,2261.0
Sundown: The Vampire in Retreat,6.0,64.0
Most Beautiful Island,8.0,339.0
Atroz,6.7,87.0
MusaraÃ±as,5.9,360.0
Amityville: Dollhouse,6.5,238.0
Debug,6.8,233.0
The Devil's Carnival,7.8,392.0
Tattoo,8.1,1109.0
The Mutations,4.8,130.0
Humongous,8.5,524.0
La casa 5,4.3,4801.0
The Odds,5.4,397.0
Deo web-toon: Ye-go sal-in,6.6,423.0
The Evil,4.5,149.0
The Deeper You Dig,7.4,96.0
Scare Tactics,8.0,1127.0
Dabbe (Dab6e),9.3,62.0
Bloody New Year,6.5,4801.0
Babysitter Wanted,6.5,257.0
The Child Remains,3.8,151.0
The Devil's Men,7.6,1205.0
Il fantasma dell'opera,6.9,1859.0
They're Watching,6.5,4801.0
Rocky Horror Show Live,6.5,4801.0
The Rake,6.5,1435.0
The Naked Witch,7.2,81.0
I'll Take Your Dead,6.1,390.0
Patients of a Saint,7.9,170.0
The Monster of Piedras Blancas,6.5,4801.0
A Fantastic Fear of Everything,8.0,5.0
The Incredibly Strange Creatures Who Stopped Living and Became Mixed-Up Zombies!!?,7.4,481.0
Road Train,7.2,86.0
Demon Rage,8.5,45.0
Dying Breed,6.6,359.0
Der Teufel in Miss Jonas,6.7,185.0
47 Hours,7.3,122.0
The Ghost of Frankenstein,6.5,4801.0
Hide and Go Shriek,4.7,639.0
Werewolves in Heat,6.5,226.0
House of Fears,6.3,495.0
The Hatred,7.3,81.0
Don't Go in the Woods,9.0,10.0
Dismissed,5.7,111.0
Daughters of Satan,7.8,222.0
Agent Stoker,8.0,43.0
Don't Say Its Name,6.7,825.0
St. Agatha,7.8,34.0
The Remains,5.5,326.0
The Golem,6.5,4801.0
The Bunker Game,3.4,52.0
Grotesque,7.6,216.0
The Secret of Sinchanee,6.1,4801.0
Beginning of the End,6.1,418.0
Bad Milo!,7.6,25.0
Bigfoot: The Lost Coast Tapes,5.3,126.0
Last Radio Call,7.1,1506.0
Skin Walker,6.9,60.0
Mosquito,7.9,33.0
Luther the Geek,6.5,2302.0
Capsized: Blood in the Water,5.5,457.0
Rattlesnake,6.5,4801.0
The Man from Planet X,8.3,59.0
7eventy 5ive,7.1,334.0
One-Eyed Monster,5.7,1048.0
Psycho Girls,7.0,375.0
Slime City,6.4,4801.0
The Hollow Child,6.2,4801.0
Demon of Paradise,6.8,1363.0
Evil Laugh,8.1,73.0
Mr. Sardonicus,6.5,49.0
Lobo Feroz,6.1,178.0
Things Unknown,7.8,64.0
Les possÃ©dÃ©es du diable,6.4,381.0
Great Performers: Horror Show,8.0,33.0
"Hunt Her, Kill Her",6.6,592.0
The Night They Knocked,7.1,80.0
The Midnight Hour,6.6,109.0
Spasms,7.9,101.0
El club de los lectores criminales,7.9,54.0
Strange Behavior,4.9,578.0
30 Miles from Nowhere,4.7,182.0
The Killer Shrews,6.0,1227.0
The Walking Dead: The Game - Season 3,6.2,333.0
Why?,7.2,24.0
Horror Hospital,6.1,3144.0
Simon Says,6.1,850.0
Wacko,6.1,42.0
The Atticus Institute,5.4,303.0
Husk,5.9,1133.0
The Haunting of Margam Castle,2.8,226.0
Random Acts of Violence,7.7,4801.0
And Now the Screaming Starts!,7.3,795.0
So Cold the River,6.3,1759.0
The Gorgon,6.5,4801.0
The Ghost Within,8.7,122.0
Lights Out 2,6.7,1313.0
Kondom des Grauens,6.3,240.0
Ice Road Killer,6.2,1589.0
The Pale Door,6.3,177.0
Def by Temptation,6.3,808.0
The Abandoned,7.5,109.0
Fanatic,6.8,490.0
It Crawls Beneath,6.8,742.0
Night Explorers: The Asylum,8.0,1416.0
Circus of Horrors,7.8,1216.0
Tormented,6.6,4801.0
Monster on the Campus,8.4,51.0
EscalofrÃ­o,5.6,3291.0
Deadly Eyes,7.3,307.0
The Stylist,6.4,349.0
Stepfather III,7.6,113.0
Fritt vilt II,5.4,625.0
Bedeviled,6.1,39.0
Mister Creep,7.7,57.0
Dude Bro Party Massacre III,5.8,58.0
Trick and Treats,7.0,4801.0
The Cars That Ate Paris,5.5,1098.0
La corrupciÃ³n de Chris Miller,8.1,1086.0
Lovely Molly,7.9,2340.0
Ouija Shark 2,6.2,1648.0
Dead Ant,7.8,336.0
Homicidal,7.9,6695.0
Stash,3.4,439.0
Beaster Day: Here Comes Peter Cottonhell,6.0,519.0
Trailer Park of Terror,8.1,103.0
Neon Lights,7.5,167.0
Neelavelicham,3.9,4801.0
Quicksilver Highway,5.0,261.0
The Amusement Park,4.0,6.0
Terror Train 2,5.6,120.0
The Boulet Brothers' Dragula: Search for the World's First Drag Supermonster,7.0,46.0
L'Ã©trange couleur des larmes de ton corps,5.4,91.0
La lupa mannara,8.5,1958.0
Kandisha,5.5,308.0
Nightwish,5.4,197.0
Cryptid,7.2,26.0
Bestialit?,6.1,126.0
Der Fan,8.5,82.0
Cabin 28,7.3,29.0
Await Further Instructions,5.4,216.0
Fried Barry,6.6,268.0
Children of the Corn: The Gathering,7.9,31.0
Slink,6.2,895.0
Phone Bhoot,6.5,4801.0
Le viol du vampire,5.4,670.0
Like.Share.Follow.,8.5,37.0
Chromeskull: Laid to Rest 2,8.2,29.0
Children of the Corn 666: Isaac's Return,5.9,1758.0
The Centerfold Girls,8.1,356.0
The Magnus Archives,5.4,572.0
This Beast,5.1,566.0
The Cell 2,7.5,1767.0
Dracula's Widow,7.9,83.0
Blue Monkey,6.5,4801.0
Good Samaritan,8.2,150.0
Don't Leave Home,6.1,447.0
Amityville Horror: The Evil Escapes,6.6,164.0
Nightsiren,6.9,4801.0
Sadako vs Kayako,6.5,4801.0
Epidemic,7.5,661.0
Hypothermia,6.5,4801.0
Cradle of Fear,6.5,4801.0
MÃ¡s negro que la noche,8.7,541.0
The Werewolf of Washington,7.4,90.0
Evil Town,7.4,12.0
Reeker,6.5,4801.0
Peelers,6.5,437.0
Revealer,6.4,1507.0
Invasion of the Saucer Men,6.6,503.0
Jersey Shore Massacre,5.9,670.0
El caminante,7.5,1066.0
Siccin 6,7.6,17.0
Don't,6.5,4801.0
Vuelve,9.0,79.0
The Rezort,5.4,65.0
Amanti d'oltretomba,8.2,6.0
Clearwater,4.7,4801.0
A Place Among the Dead,6.3,552.0
SafeWord,7.8,474.0
Boardinghouse,7.4,156.0
Dracula's Dog,6.5,4801.0
Noriko no shokutaku,7.4,249.0
Her Name Was Christa,4.4,88.0
Tinnitus,7.7,82.0
Baby Blood,5.6,122.0
Repentance,6.5,4801.0
Il fiume del grande caimano,4.1,1775.0
Bleeders,5.9,276.0
Unknown Visitor,8.5,272.0
Pledge,5.3,298.0
La mansion de la niebla,5.4,153.0
The Green Slime,4.2,156.0
The Dark Secret of Harvest Home,6.9,2048.0
Intensity,8.9,15.0
Slaughterhouse Slumber Party,8.5,14.0
To All a Goodnight,8.2,648.0
Qorin,6.8,293.0
Party Bus to Hell,7.0,11.0
Bruiser,8.0,39.0
Devour,7.3,89.0
I Am Lisa,9.1,359.0
Leptirica,5.5,1207.0
The Appointment,5.8,336.0
Evil Eye,6.9,4801.0
Moon of the Wolf,8.4,1837.0
"The Beast from 20,000 Fathoms",3.1,1098.0
Dark Entities,6.5,4801.0
Alien Trespass,5.1,129.0
Eyeless Jack,8.4,158.0
Satan's Triangle,8.0,315.0
The Shortcut,4.8,66.0
Children of the Corn: Runaway,6.8,212.0
100 Tears,6.1,265.0
Gli orrori del castello di Norimberga,6.5,4801.0
Victim,5.7,116.0
The Incredible 2-Headed Transplant,8.4,78.0
Axegrinder 666,5.5,44.0
The Ballad of Tam Lin,7.7,845.0
Deadly Manor,8.1,23.0
"Silent Night, Bloody Night",7.0,306.0
Sorry About the Demon,7.0,434.0
Ruin Me,7.7,69.0
Fear PHarm,4.9,231.0
The Astro-Zombies,8.0,282.0
Wishcraft,6.5,828.0
Demonoid,8.0,30.0
Night of the Big Heat,6.2,68.0
Sun Choke,5.6,670.0
Frankenstein Must Be Destroyed,6.7,193.0
The Walking Dead: The Final Season,6.5,4801.0
The Dead Come Home,6.5,4801.0
Finale,7.7,212.0
Gallows Hill,4.8,83.0
The Dark Tapes,6.9,36.0
Bedlam,6.6,81.0
A Knock at the Door,6.5,4801.0
Uncle Peckerhead,5.8,51.0
Pensione paura,5.7,328.0
The Diabolical,8.4,12.0
Croc,7.0,72.0
The Sadist,7.3,667.0
Movie Macabre,6.0,115.0
Who's Watching Oliver,8.6,23.0
Sleeping Beauties,6.5,4801.0
Teenagers from Outer Space,7.1,4801.0
The Turn of the Screw,7.5,92.0
?g man Ã¾ig,7.6,105.0
There's Something in the Barn,6.3,444.0
The Oblong Box,6.0,385.0
Girl Gone Bad,8.4,812.0
Lady in a Cage,7.8,47.0
The Callisto Protocol: Helix Station,5.3,701.0
Le lac des morts vivants,6.5,4801.0
Demons of the Mind,5.9,943.0
Isabelle,6.7,180.0
Hoax,6.6,86.0
Deadly Games,6.0,88.0
You'll Like My Mother,7.2,1335.0
Cold Ground,5.6,1059.0
El retorno del Hombre Lobo,7.0,152.0
Ratter,5.8,438.0
Gebissen wird nur nachts - das Happening der Vampire,6.2,837.0
Kill Me Now,6.5,677.0
La setta,7.7,1765.0
La nuit des Ã©toiles filantes,4.5,2182.0
Queen of Blood,7.0,1167.0
The Comedy of Terrors,6.3,179.0
Macabro,6.6,282.0
The Area 51 Incident,6.5,4801.0
Bloody Nun 2: The Curse,6.6,350.0
Nothing Left to Fear,6.1,4801.0
The Gravedancers,7.2,496.0
In the Darkness,5.8,680.0
X the Unknown,8.3,192.0
The Sawyer Massacre,6.5,170.0
Operazione paura,7.9,1363.0
Devil in the Dark,6.0,405.0
Trzecia czesc nocy,8.3,1347.0
Sebastian,8.5,187.0
Horror Noire,7.2,362.0
Somos lo que hay,5.3,154.0
Terror at Blood Fart Lake,5.4,183.0
Netherworld,3.9,305.0
Mimic: Sentinel,5.1,275.0
La morte ha sorriso all'assassino,6.5,4801.0
Secrets in the Walls,3.0,125.0
Dracula: The Original Living Vampire,8.3,49.0
The House on Pine Street,6.5,4801.0
Bloodline Killer,8.3,10.0
Devil in the Flesh 2,8.0,259.0
Scare Package II: Rad Chad's Revenge,7.8,199.0
Savage Weekend,8.7,48.0
Huntress: Spirit of the Night,8.1,18.0
Tales of Tomorrow,6.4,215.0
I'm Dangerous Tonight,7.7,8.0
Fatal Games,8.2,225.0
Preservation,7.0,526.0
Blue Sunshine,6.4,408.0
The Cat and the Canary,5.9,418.0
Sometimes They Come Back... Again,7.8,137.0
Diary of a Madman,7.6,733.0
The Blazing World,8.3,368.0
The Winter Witch,6.5,4801.0
The Transfiguration,8.7,922.0
Bunhongsin,6.0,238.0
Scanner Cop,9.7,154.0
Vampire Hookers,7.3,132.0
Anti Matter,8.3,376.0
The Monster That Challenged the World,8.0,64.0
1920,5.8,6.0
Angustia,8.1,276.0
Bingo Hell,7.8,41.0
Red 11,7.4,143.0
Ladda Land,6.5,4801.0
Kotoko,8.3,17.0
USA Up All Night,4.0,211.0
Necromancer,5.3,242.0
The Bagman,6.8,1459.0
Frankenstein and the Monster from Hell,6.6,194.0
Shakma,8.8,73.0
Parlor,8.4,6859.0
The Righteous,8.2,26.0
Without Name,7.3,1720.0
Hideous!,5.8,4801.0
The Black Torment,6.7,713.0
The Haunting of the Murder House,7.0,4801.0
Antibirth,8.0,79.0
Shed of the Dead,6.3,934.0
It! The Terror from Beyond Space,6.4,803.0
Critters: A New Binge,5.2,92.0
The Evil of Dracula,6.4,45.0
Bound to Vengeance,6.5,4801.0
Pizza,6.5,4801.0
Numbers,6.4,437.0
The Devil's Tail,6.8,162.0
Fear Clinic,6.1,324.0
Road Games,7.0,2306.0
Scissors,6.5,4801.0
Evil Things,5.0,64.0
Extremity,6.2,124.0
Last the Night,7.8,78.0
Amnesiac,7.6,62.0
It Conquered the World,6.6,2020.0
Entity,7.2,812.0
Silent Hill 3,8.3,575.0
Deadware,7.1,220.0
Don't Answer the Phone!,7.5,101.0
Russian sleep experiment,5.1,432.0
Eli Roth's Haunted House: Trick VR Treat,7.2,4801.0
Dream Demon,4.8,149.0
Population 436,7.0,120.0
The Holzer Files,8.8,1241.0
Boggy Creek,5.1,425.0
Daddy's Little Girl,1.5,270.0
Il legame,7.9,290.0
Schramm,6.5,4801.0
Scare Campaign,9.3,721.0
Der Bunker,6.0,649.0
Abed,7.8,141.0
Creature Features,6.0,1353.0
The Birds II: Land's End,6.7,93.0
Killer Eye: Halloween Haunt,8.1,125.0
Et mourir de plaisir,6.7,4801.0
Piove,4.6,57.0
I Saw the TV Glow,4.5,279.0
Vash,6.1,3587.0
Anabel,6.6,67.0
The Yellow Wallpaper,7.0,767.0
Bloody Muscle Body Builder in Hell,7.1,362.0
The Attic,4.4,182.0
VHS,7.0,187.0
Okaruto,7.2,278.0
Quatermass 2,5.6,98.0
The Night Sitter,5.9,352.0
Beneath the Darkness,6.2,1971.0
Cry of the Banshee,6.4,530.0
La frusta e il corpo,7.9,37.0
Bikini Bloodbath Car Wash,6.6,87.0
The Uncanny,8.2,74.0
Symptoms,7.2,267.0
Monster a Go-Go,8.6,12.0
Freddy's Fridays,6.6,4801.0
Frankenstein vs. the Mummy,8.1,129.0
In Fear,7.3,22.0
House of Mortal Sin,8.0,99.0
Demonic Christmas Tree,5.6,5.0
Bloodwork,6.5,213.0
The Brides of Dracula,5.0,138.0
Nudist Colony of the Dead,8.8,3518.0
Double Date,8.1,47.0
The Tripper,7.9,2805.0
The Hearse,7.3,831.0
Edge of Sanity,6.2,406.0
Darna Mana Hai,6.7,26.0
Casting of Death,7.4,46.0
Zomboat!,7.3,992.0
Xtro 3: Watch the Skies,8.2,212.0
The Headmistress,6.9,6710.0
Make Me a Sandwich,7.0,21.0
The Small Hand,6.8,171.0
Eli Roth's Be Mine: A VR Valentine's Slasher,5.2,218.0
Haunting on Fraternity Row,6.4,2213.0
Prowl,7.7,788.0
The Manson Brothers Midnight Zombie Massacre,6.0,238.0
Skinamarinki-doo Part II,7.9,46.0
Fear of the Dark,8.3,200.0
Earth vs. the Spider,6.5,4801.0
Vase de noces,5.7,135.0
The Color Rose,6.3,784.0
Pernicious,7.0,178.0
Necrophile Passion,8.0,38.0
Vacaciones de terror,7.1,41.0
Jason Rising: A Friday the 13th Fan Film,7.0,61.0
Scared to Death,7.3,1071.0
Byeonshin,6.5,4801.0
Gremlin,6.4,152.0
Messengers 2: The Scarecrow,8.0,500.0
Don't Suck,5.0,65.0
Five Nights at Freddy's 4: The Final Chapter,6.4,309.0
No Reason,6.3,442.0
The House Where Evil Dwells,5.0,82.0
Il profumo della signora in nero,7.1,1057.0
The Beast of Yucca Flats,5.9,77.0
The Horror of Party Beach,9.1,34.0
La mansiÃ³n de la locura,8.4,1143.0
Tierra IncÃ³gnita,5.9,74.0
Piggy,7.4,1095.0
The School,6.6,259.0
The Origin,5.1,256.0
Stripperland,6.8,4801.0
Necromancy,6.2,685.0
Ladrones de tumbas,6.5,4801.0
The Asphyx,6.5,4801.0
The Echo,9.0,12.0
Rites of Passage,4.6,469.0
Plane Dead,6.7,1049.0
Necronomicon - GetrÃ¤umte SÃ¼nden,6.7,55.0
The Holy Trinity,7.2,175.0
Les raisins de la mort,8.0,1141.0
Djinn,7.1,1998.0
Horror Movies & Scary Stories,5.5,269.0
HÃ¥ndtering av udÃ¸de,6.5,4801.0
Kaw,7.5,55.0
Slasher Party,5.3,84.0
The Vagrant,8.7,336.0
Shura,6.1,416.0
The Deaths of Ian Stone,6.5,4801.0
Das Bildnis des Dorian Gray,7.1,385.0
The Hamiltons,6.3,878.0
Final Summer,7.1,495.0
We Go On,4.3,2168.0
Mercy Black,6.8,813.0
Hands of the Ripper,6.7,4801.0
The Beast of Bray Road,7.3,58.0
"Initiation: Silent Night, Deadly Night 4",6.2,450.0
Splatter University,6.8,613.0
Twice-Told Tales,4.3,165.0
In a Dark Place,7.3,11.0
The Nail Gun Massacre,7.4,17.0
Sosok Ketiga,7.4,21.0
"Silent Night, Deadly Night 5: The Toy Maker",6.7,98.0
Sharkman,6.8,395.0
The Possession of Joel Delaney,8.2,64.0
School Tales the Series,5.7,193.0
Ringu 0: BÃ¢sudei,8.1,136.0
Khanzab,8.4,27.0
Il coltello di ghiaccio,6.6,37.0
Dracula vs. Frankenstein,6.9,79.0
Those Who Walk Away,6.8,183.0
Docteur Jekyll et les femmes,5.2,322.0
The Burning Moon,6.5,1637.0
Ragini MMS Returns,6.8,35.0
The Clonus Horror,6.6,138.0
Untitled Horror Movie,7.0,727.0
Appetites,7.6,700.0
Mockingbird,5.9,78.0
Soma,8.9,75.0
GinÃ® piggu: ManhÃ´ru no naka no ningyo,7.9,1220.0
Transfigure,6.5,4801.0
Un bianco vestito per MarialÃ©,7.5,169.0
The Lovecraft Investigations,7.4,513.0
Dark Mirror,5.5,10.0
Scream for Help,6.5,4801.0
Mr. Malevolent,7.4,83.0
My Mom's a Werewolf,6.3,19.0
Beyond the Dark,5.1,254.0
Modern Vampires,8.4,212.0
FleshEater,6.2,1126.0
Blood Beat,5.5,149.0
The Tomb of Ligeia,8.8,58.0
Starve Acre,4.3,230.0
Project: Metalbeast,6.5,4801.0
Wake Wood,7.9,28.0
The Exorcist: Deceiver,6.3,441.0
Bad Candy,6.0,573.0
The Single Girls,6.9,348.0
Incantation,7.1,103.0
Izla,6.9,65.0
Deathcember,6.8,235.0
Gingerdead Man vs. Evil Bong,5.9,127.0
L'anticristo,7.4,40.0
Jesse James Meets Frankenstein's Daughter,2.5,229.0
Aura,6.5,1061.0
The Bridge Curse,8.3,11.0
The Earth Dies Screaming,3.9,4362.0
The Slime People,6.7,1061.0
Murder Weapon,7.6,27.0
Home Sweet Home,6.5,4801.0
Danza macabra,6.3,61.0
Spring Break Massacre,7.0,251.0
Untitled Backrooms Feature Film,6.3,162.0
Ash Vlogs vs Swurve,5.7,60.0
The Amazing Transparent Man,7.0,180.0
Uncanny,6.5,4801.0
Daddy's Deadly Darling,6.9,370.0
Followed,8.6,147.0
Deep Hatred,7.4,41.0
Heretic,5.6,649.0
Last Woman on Earth,7.0,423.0
Frostbiten,8.1,114.0
Incarnation,8.5,122.0
Deep Murder,7.5,32.0
Wrong Turn 7: Spring Break,7.1,1503.0
Killing Spree,7.3,1033.0
Five Nights at Freddy's 3,7.3,1931.0
Bone Eater,6.5,4801.0
Manhattan Baby,8.0,472.0
House Red,5.5,71.0
Il rosso segno della follia,7.2,1126.0
Candy Stripers,4.5,3009.0
El hombre del saco,6.8,65.0
I p*** on your Corpse,6.9,2013.0
Suicide for Beginners,6.5,4801.0
Hasta el viento tiene miedo,6.5,4801.0
The Alien Factor,6.5,4801.0
Heck,5.2,182.0
Love Object,8.3,1654.0
Memento Mori,6.5,4801.0
Fetus,8.2,5.0
Untitled Cloverfield Sequel,6.7,74.0
2 Jennifer,7.0,44.0
The Angela Chapters,6.3,278.0
SiccÃ®n 3: CÃ¼rmÃ¼ Ask,9.5,76.0
Serpentine,8.2,200.0
The Theatre Bizarre,8.1,1032.0
Zankoku ijÃ´ gyakutai monogatari: Genroku onna keizu,6.5,4801.0
La monja,8.1,48.0
Motion Detected,8.5,101.0
Sweatshop,2.0,65.0
Non ho sonno,7.7,10.0
Munafik 2,7.2,125.0
Five Nights at Freddy's 2,6.5,4801.0
12 Days of Terror,6.5,4801.0
The Executioners,6.5,4801.0
Slaughterhouse Rock,7.0,481.0
Angels Fallen,7.3,178.0
Attack of the Giant Leeches,6.3,123.0
The Lost Skeleton of Cadavra,6.3,886.0
The Girl in Cabin 13: A Psychological Horror,9.5,371.0
Evil Bong 888: Infinity High,10.0,8.0
From Within,5.3,126.0
Playback,6.7,117.0
Killer Movie,7.3,4801.0
Mansion of the Doomed,7.4,84.0
Never Hike Alone,9.3,63.0
Abyzou: Taker of Children,5.6,328.0
Children of the Damned,7.2,73.0
A Good Girls Guide to Murder,7.7,91.0
Frankenstein Created Woman,7.0,381.0
House of Spoils,6.5,4801.0
Somewhere Quiet,6.5,8.0
Bog,7.0,36.0
Wicked Lake,6.2,285.0
Corruption,7.7,40.0
Mrak,6.5,1488.0
The Curse of the Mummy's Tomb,6.5,4801.0
Punorjonmo 3,6.6,137.0
Hood of Horror,8.0,564.0
Crowhaven Farm,6.7,647.0
Der Todesking,8.2,22.0
Buckout Road,7.2,58.0
Never Cry Werewolf,7.5,78.0
M.D.C. - Maschera di cera,6.5,4801.0
Las flores del vicio,6.5,483.0
The Ghost of Sierra de Cobre,7.2,110.0
Death Saved My Life,6.1,39.0
La casa muda,8.2,4801.0
You'll Never Find Me,8.2,485.0
Never Let Go,6.8,45.0
The Seventh Victim,5.7,66.0
Mothman,7.9,56.0
Il demonio,9.0,48.0
New Fears Eve,7.4,460.0
Emergo,5.3,217.0
The Eclipse,7.3,51.0
The Afflicted,6.5,4801.0
Shock 'Em Dead,7.0,164.0
Devil's Revenge,7.9,351.0
"Exorcism at 60,000 Feet",6.5,4801.0
Gatto nero,7.3,75.0
The Dorm That Dripped Blood,8.2,137.0
Revenge of the Boogeyman,7.4,174.0
Chain Letter,6.8,208.0
"Silent Night, Deadly Night 3: Better Watch Out!",6.5,4801.0
100 Bloody Acres,7.7,53.0
Solar Impact,7.7,87.0
That's a Wrap,7.5,175.0
My Nightmare Landlord,8.0,31.0
Rose Blood: A Friday the 13th Fan Film,6.5,4801.0
